order_id,customer_id,sales,discount,profit,shipping_cost
CA-2015-ML17395140-42300,ML-173951406,31,0.2,11,2
ES-2015-SW2075545-42320,SW-2075545,125,0.0,15,2
MX-2013-TS2108539-41594,TS-2108539,33,0.0,3,2
MX-2015-MC1763531-42364,MC-1763531,35,0.0,8,2
MX-2015-MY1829582-42321,MY-1829582,31,0.0,5,2
MX-2015-JK1537082-42141,JK-1537082,78,0.2,3,2
MX-2015-GT1475582-42157,GT-1475582,31,0.0,0,2
MX-2014-MC1760593-41975,MC-1760593,22,0.0,6,2
TU-2014-AW840134-41767,AW-840134,21,0.6,-14,2
IN-2014-CC1261058-41904,CC-1261058,40,0.0,20,2
CA-2012-ML17395140-41194,ML-173951406,18,0.0,9,1
TU-2013-DL2925134-41534,DL-2925134,49,0.6,-64,2
MX-2015-GH1448551-42136,GH-1448551,11,0.0,4,2
IN-2015-HJ1487527-42333,HJ-1487527,19,0.0,2,2
IN-2014-JM1565566-41913,JM-1565566,67,0.0,10,2
CA-2015-ML17395140-42300,ML-173951406,32,0.4,-6,1
ID-2013-KL1664592-41324,KL-1664592,43,0.4,-5,2
ES-2014-LE1681064-41763,LE-1681064,51,0.0,7,2
ES-2015-LD1685545-42265,LD-1685545,27,0.0,1,2
TU-2013-LS6975134-41529,LS-6975134,46,0.6,-47,2
CA-2013-ML17395140-41542,ML-173951408,3,0.7,-2,1
CA-2013-ML17395140-41542,ML-173951408,2,0.7,-1,1
CA-2015-ML17395140-42045,ML-173951404,21,0.0,6,1
BO-2013-NR855013-41433,NR-855013,25,0.0,0,2
IN-2014-RK1930058-41913,RK-1930058,11,0.0,3,2
ID-2014-RO1978059-41727,RO-1978059,158,0.27,-26,2
CA-2013-ML17395140-41542,ML-173951408,10,0.2,3,1
CA-2013-ML17395140-41542,ML-173951408,6,0.7,-4,1
IN-2013-TB2159527-41579,TB-2159527,30,0.0,5,2
MX-2015-AH1046582-42249,AH-1046582,53,0.0,9,2
US-2015-JD1601536-42071,JD-1601536,21,0.2,0,2
MX-2014-MC1763518-41880,MC-1763518,29,0.0,6,2
US-2015-MG1820554-42224,MG-1820554,38,0.4,-25,2
MX-2014-DE1325582-41793,DE-1325582,31,0.0,1,2
MX-2015-CD1192082-42185,CD-1192082,51,0.0,13,2
MX-2012-MD1735028-41222,MD-1735028,39,0.0,10,2
US-2013-CG1204082-41352,CG-1204082,56,0.0,15,2
MX-2014-DH1307593-41989,DH-1307593,28,0.0,12,2
MX-2012-DC1328582-41026,DC-1328582,21,0.0,2,2
MX-2015-TS2137039-42091,TS-2137039,66,0.0,30,2
MX-2015-RB1957031-42349,RB-1957031,19,0.0,3,2
MX-2013-TC2098082-41639,TC-2098082,20,0.0,9,2
ES-2015-AS1028564-42132,AS-1028564,26,0.0,8,2
IN-2014-BW1120092-41780,BW-1120092,60,0.0,26,2
ES-2015-BF1127545-42230,BF-1127545,14,0.0,7,2
CA-2012-ML17410140-41226,ML-174101406,832,0.0,233,155
US-2015-ML17410140-42204,ML-174101404,311,0.2,-42,30
ES-2013-EM14095139-41408,EM-14095139,52,0.0,6,2
US-2015-ML17410140-42204,ML-174101404,801,0.5,-448,18
ID-2014-GB1453097-41654,GB-1453097,34,0.5,-16,2
IT-2015-JK1537064-42327,JK-1537064,23,0.4,-9,2
CA-2015-ML17410140-42154,ML-174101402,465,0.0,120,16
IR-2015-JO555060-42017,JO-555060,61,0.0,0,2
CA-2012-ML17410140-41226,ML-174101406,43,0.0,21,16
ID-2013-JB159257-41527,JB-159257,159,0.4,-95,2
IN-2012-JW1595558-41234,JW-1595558,9,0.0,4,2
ZA-2015-KW6435146-42167,KW-6435146,55,0.0,19,2
US-2015-ML17410140-42204,ML-174101404,161,0.2,10,14
ZA-2013-LC6885147-41291,LC-6885147,10,0.7,-12,2
ES-2015-MN1793545-42255,MN-1793545,40,0.0,5,2
IT-2012-PC19000120-41004,PC-19000120,381,0.6,-181,2
IN-2015-RB193307-42187,RB-193307,53,0.0,26,2
EG-2015-RB970538-42187,RB-970538,56,0.0,8,2
IN-2013-XP218657-41523,XP-218657,18,0.1,6,2
MX-2015-AH1021082-42314,AH-1021082,66,0.0,0,2
MX-2015-TB2135518-42270,TB-2135518,19,0.0,6,2
MX-2014-MD1735082-41836,MD-1735082,38,0.0,17,2
MX-2014-CP1208531-41908,CP-1208531,19,0.0,2,2
MX-2014-MW1823526-41873,MW-1823526,23,0.0,5,2
ID-2013-AG1049559-41521,AG-1049559,110,0.27,-30,2
CA-2015-ML17410140-42315,ML-174101406,127,0.3,-30,7
NI-2012-AG67595-41045,AG-67595,25,0.7,-25,2
CA-2015-ML17410140-42315,ML-174101406,47,0.2,16,6
CA-2015-ML17410140-42154,ML-174101402,43,0.0,19,4
US-2014-BT1144018-41689,BT-1144018,20,0.6,-5,2
UP-2014-BT1440137-41830,BT-1440137,36,0.0,15,2
TZ-2012-CJ1875129-41163,CJ-1875129,26,0.0,4,2
CA-2015-ML17410140-42154,ML-174101402,7,0.0,3,1
IN-2015-CM123857-42020,CM-123857,40,0.1,7,2
IT-2015-CS1249064-42242,CS-1249064,29,0.6,-34,2
CA-2014-ML17410140-41912,ML-174101404,36,0.0,15,1
IN-2012-DP1316558-41173,DP-1316558,31,0.0,10,2
IN-2014-DJ1342058-41646,DJ-1342058,54,0.0,4,2
CA-2015-ML17410140-42154,ML-174101402,6,0.0,2,1
ID-2014-FA1423059-41748,FA-1423059,21,0.47,-5,2
LE-2012-HM486071-40915,HM-486071,26,0.0,7,2
IN-2012-JR1567027-41031,JR-1567027,145,0.0,4,2
CG-2012-JD589533-41132,JD-589533,12,0.0,5,2
SU-2014-JK6090122-41853,JK-6090122,49,0.0,21,2
IN-2015-KW1657059-42347,KW-1657059,37,0.17,6,2
US-2015-ML17410140-42204,ML-174101404,7,0.7,-6,1
CA-2015-ML17410140-42025,ML-174101402,11,0.2,4,1
TU-2012-MA7995134-41226,MA-7995134,23,0.6,-11,2
ES-2013-NG1843045-41468,NG-1843045,20,0.0,6,2
IT-2012-PN1877548-41152,PN-1877548,37,0.0,16,2
ES-2012-PK1891048-41131,PK-1891048,43,0.1,1,2
IN-2015-SC2002059-42172,SC-2002059,49,0.17,9,2
US-2015-ML17410140-42204,ML-174101404,16,0.2,5,1
ES-2015-TG2131048-42132,TG-2131048,28,0.1,7,2
MX-2012-SC2005028-41177,SC-2005028,27,0.0,0,2
US-2012-LO1717082-41077,LO-1717082,16,0.0,2,2
MX-2014-BE1133531-41931,BE-1133531,193,0.0,79,2
MX-2012-EM1396082-41122,EM-1396082,62,0.0,29,2
MX-2015-JR1621031-42175,JR-1621031,35,0.0,0,2
US-2014-DP1300098-41975,DP-1300098,31,0.4,-11,2
MX-2014-DJ1363036-41963,DJ-1363036,30,0.2,9,2
MX-2013-TC2147528-41537,TC-2147528,66,0.0,4,2
ID-2014-AS1013597-41766,AS-1013597,40,0.5,-31,2
QA-2014-AH210105-41912,AH-210105,26,0.0,8,2
CA-2014-MC17425140-41970,MC-174251408,3040,0.0,1459,307
IN-2014-AA1064558-41779,AA-1064558,33,0.0,10,2
RO-2015-AF885107-42202,AF-885107,46,0.0,6,2
IT-2012-BS1136591-41196,BS-1136591,14,0.5,-4,2
ES-2015-BM1165045-42176,BM-1165045,28,0.0,11,2
IN-2013-BG1169558-41436,BG-1169558,29,0.0,0,2
CA-2012-MC17425140-41058,MC-174251402,719,0.2,134,58
IR-2014-CB202560-41852,CB-202560,27,0.0,6,2
ES-2012-CB12415139-41132,CB-12415139,189,0.0,68,2
CA-2014-MC17425140-41970,MC-174251408,91,0.0,45,23
ES-2012-DK1322548-41222,DK-1322548,25,0.0,9,2
IN-2013-JG151607-41538,JG-151607,20,0.1,-2,2
ES-2015-JF1541545-42222,JF-1541545,178,0.1,77,2
ES-2015-JK1562545-42051,JK-1562545,42,0.0,13,2
ID-2015-JB160007-42069,JB-160007,46,0.1,19,2
IN-2015-JM1619558-42167,JM-1619558,21,0.0,4,2
KZ-2013-KC625568-41604,KC-625568,21,0.7,-20,2
ID-2014-LF17185102-41648,LF-17185102,53,0.45,-38,2
TU-2015-MG7695134-42034,MG-7695134,39,0.6,-35,2
IN-2012-MG1820527-41195,MG-1820527,29,0.0,8,2
ID-2015-NH18610102-42349,NH-18610102,48,0.45,-32,2
IN-2012-RD199307-41028,RD-199307,44,0.1,5,2
MR-2014-SC1084581-41818,SC-1084581,30,0.0,3,2
TU-2015-TP11130134-42077,TP-11130134,9,0.6,-9,2
MX-2014-BS1138026-41985,BS-1138026,18,0.0,1,2
MX-2014-IL1510082-41950,IL-1510082,55,0.2,19,2
MX-2014-AG1076518-41720,AG-1076518,39,0.0,17,2
MX-2012-BS1159039-41175,BS-1159039,26,0.0,13,2
MX-2014-DD1357082-41803,DD-1357082,24,0.0,9,2
MX-2014-ED1388539-41734,ED-1388539,56,0.0,24,2
MX-2015-PB1915028-42309,PB-1915028,65,0.0,15,2
US-2015-SB2029018-42111,SB-2029018,31,0.6,-41,2
ID-2013-BG110357-41276,BG-110357,54,0.1,0,2
ES-2014-BP1115545-41717,BP-1115545,22,0.0,4,2
TO-2015-BG1695131-42325,BG-1695131,40,0.0,6,2
US-2014-MC17425140-41836,MC-174251404,230,0.2,23,14
US-2014-MC17425140-41836,MC-174251404,105,0.2,34,10
CA-2014-MC17425140-41970,MC-174251408,70,0.0,34,6
ID-2014-DF131357-41903,DF-131357,44,0.1,12,2
CA-2013-MC17425140-41606,MC-174251406,62,0.0,29,5
ES-2014-FM14380120-41664,FM-14380120,22,0.0,10,2
IZ-2015-GM468061-42297,GM-468061,24,0.0,0,2
IT-2013-HK14890139-41289,HK-14890139,36,0.1,8,2
ES-2014-IG150858-41667,IG-150858,45,0.0,3,2
CA-2014-MC17425140-41970,MC-174251408,33,0.0,16,3
CA-2013-MC17425140-41606,MC-174251406,68,0.0,27,3
IT-2014-LC1687048-41875,LC-1687048,70,0.0,34,2
CA-2014-MC17425140-41837,MC-174251402,9,0.6,-3,1
IN-2015-MS1798092-42014,MS-1798092,27,0.0,6,2
IT-2015-MF18250125-42228,MF-18250125,50,0.0,15,2
ES-2015-NP18685139-42166,NP-18685139,55,0.0,2,2
IN-2015-PG1882097-42251,PG-1882097,17,0.5,-15,2
TU-2014-RD9660134-41828,RD-9660134,19,0.6,-17,2
CA-2012-MH744023-41255,MH-744023,161,0.0,19,34
IZ-2012-SC1009561-41119,SC-1009561,43,0.0,15,2
KE-2015-SW1027569-42320,SW-1027569,51,0.0,18,2
CA-2014-MH17440140-41678,MH-174401402,241,0.3,0,33
CA-2012-MH744023-41255,MH-744023,127,0.0,15,8
IR-2013-TB1140060-41522,TB-1140060,27,0.0,7,2
IN-2012-TZ21445113-41149,TZ-21445113,43,0.0,14,2
MX-2015-JL1513082-42208,JL-1513082,38,0.0,15,2
US-2015-SH206355-42256,SH-206355,17,0.4,-9,2
MX-2015-PR1888082-42344,PR-1888082,31,0.2,7,2
MX-2015-DA1345093-42356,DA-1345093,14,0.0,7,2
MX-2015-MC1757536-42338,MC-1757536,21,0.2,0,2
MX-2012-DR1288093-41252,DR-1288093,29,0.0,10,2
MX-2013-BE1141018-41520,BE-1141018,27,0.0,4,2
MX-2013-MP1747018-41563,MP-1747018,41,0.0,9,2
MX-2015-MN1793528-42174,MN-1793528,31,0.0,5,2
MX-2013-RF1973593-41480,RF-1973593,65,0.0,9,2
MX-2015-SN2056018-42294,SN-2056018,77,0.0,28,2
MX-2012-HK1489039-41089,HK-1489039,40,0.0,7,2
MX-2014-RB1979593-41982,RB-1979593,66,0.0,33,2
MX-2015-TM2149031-42329,TM-2149031,18,0.0,6,2
IN-2015-AR103457-42267,AR-103457,39,0.1,7,2
CA-2012-MH17440140-40944,MH-174401404,17,0.2,6,3
CA-2014-MH17440140-41993,MH-174401406,34,0.2,11,2
RS-2012-BD1620108-41042,BD-1620108,59,0.0,24,2
ID-2014-CK12205102-41950,CK-12205102,18,0.45,-5,2
IT-2015-CS1246048-42054,CS-1246048,60,0.0,20,2
CA-2012-MH744023-41255,MH-744023,30,0.0,4,2
IR-2015-CK276060-42067,CK-276060,42,0.0,6,2
MO-2014-CK276086-41658,CK-276086,24,0.0,7,2
RO-2015-DK2835107-42348,DK-2835107,46,0.0,15,2
ZA-2013-DR2880147-41432,DR-2880147,21,0.7,-47,2
IT-2015-DK1322564-42343,DK-1322564,27,0.0,9,2
IN-2015-DW1354021-42232,DW-1354021,22,0.0,10,2
MO-2014-EM414086-41792,EM-414086,24,0.0,4,2
ES-2012-HR14770120-40948,HR-14770120,59,0.1,-2,2
ID-2015-HG148457-42357,HG-148457,65,0.1,-1,2
AO-2014-HG48454-41863,HG-48454,48,0.0,22,2
ID-2015-HA149207-42328,HA-149207,44,0.1,-4,2
IN-2015-JL151757-42151,JL-151757,17,0.1,1,2
IN-2015-JL1523527-42322,JL-1523527,32,0.0,13,2
TZ-2015-JE5610129-42194,JE-5610129,43,0.0,9,2
GH-2015-JK562549-42019,JK-562549,27,0.0,1,2
AO-2013-JE57454-41544,JE-57454,52,0.0,21,2
US-2012-MH17440140-40984,MH-174401408,30,0.0,14,2
NI-2013-LC687095-41432,LC-687095,52,0.7,-84,2
ID-2015-MK17905118-42085,MK-17905118,45,0.5,-5,2
IN-2015-MH1811558-42185,MH-1811558,27,0.0,8,2
US-2012-MH17440140-40984,MH-174401408,12,0.0,6,2
US-2012-MH17440140-40984,MH-174401408,16,0.0,7,1
US-2012-MH17440140-40984,MH-174401408,32,0.0,8,1
MD-2012-PO918083-40949,PO-918083,53,0.0,22,2
ES-2014-RB19570139-41872,RB-19570139,53,0.0,21,2
US-2012-MH17440140-40984,MH-174401408,11,0.0,5,1
TU-2014-SP10620134-41906,SP-10620134,104,0.6,-154,2
EZ-2013-TB1140032-41539,TB-1140032,53,0.0,9,2
MX-2014-JL1550526-41983,JL-1550526,15,0.0,2,2
MX-2014-ML1826582-41851,ML-1826582,46,0.0,14,2
MX-2013-GA1451582-41376,GA-1451582,31,0.0,14,2
US-2012-RB1943518-41158,RB-1943518,12,0.6,-14,2
MX-2015-TB2117539-42256,TB-2117539,99,0.0,35,2
CA-2012-MH744023-41255,MH-744023,6,0.0,0,1
ID-2015-AA10315102-42011,AA-10315102,23,0.45,-10,2
CA-2014-MH17440140-41993,MH-174401406,3,0.0,1,1
TU-2015-BF1020134-42273,BF-1020134,32,0.6,-22,2
IN-2012-BT113957-41186,BT-113957,30,0.1,8,2
MX-2012-DS1318018-41081,DS-1318018,66,0.0,32,2
US-2014-MH17455140-41984,MH-174551402,1424,0.0,356,180
EG-2012-HG502538-41012,HG-502538,21,0.0,1,2
TU-2013-JB6045134-41544,JB-6045134,24,0.6,-8,2
IT-2015-JK16090104-42361,JK-16090104,32,0.5,-9,2
IT-2013-JH1618064-41553,JH-1618064,77,0.0,2,2
ID-2014-KS16300102-41929,KS-16300102,43,0.15,-2,2
IZ-2013-KB631561-41619,KB-631561,48,0.0,2,2
ES-2012-MH177858-41132,MH-177858,50,0.0,24,2
CA-2015-MH17455140-42284,MH-174551402,290,0.2,32,27
IN-2012-SB2017027-41208,SB-2017027,33,0.0,13,2
TU-2015-SB10170134-42256,SB-10170134,49,0.6,-44,2
CA-2014-MH17455140-41969,MH-174551404,194,0.2,19,16
IT-2015-TG21640124-42364,TG-21640124,33,0.5,-12,2
MX-2015-TM2101018-42274,TM-2101018,43,0.0,9,2
MX-2015-EH1394582-42284,EH-1394582,26,0.0,6,2
MX-2015-JM1586582-42137,JM-1586582,27,0.0,11,2
US-2013-BG1174082-41445,BG-1174082,33,0.0,16,2
MX-2013-TS2165551-41615,TS-2165551,37,0.0,8,2
MX-2014-DR1294028-41976,DR-1294028,39,0.0,10,2
MX-2015-DV1304518-42248,DV-1304518,31,0.0,5,2
CA-2015-MH17455140-42049,MH-174551402,90,0.0,38,15
CA-2012-MH17455140-41262,MH-174551406,190,0.2,-21,14
MO-2013-AR54086-41404,AR-54086,50,0.0,0,2
SF-2012-AG675117-40976,AG-675117,16,0.0,6,2
AG-2012-AJ7803-40978,AJ-7803,35,0.0,7,2
IN-2012-AF108707-41153,AF-108707,18,0.1,8,2
SA-2014-BH1710110-41851,BH-1710110,47,0.0,3,2
IN-2013-CK1232566-41360,CK-1232566,46,0.0,0,2
IN-2015-CR1282058-42294,CR-1282058,58,0.0,16,2
IT-2015-DB1291064-42223,DB-1291064,26,0.4,3,2
CA-2015-MH17455140-42199,MH-174551406,91,0.2,19,8
IN-2012-FW1439511-41196,FW-1439511,56,0.0,27,2
ES-2012-GT1463564-41049,GT-1463564,46,0.0,3,2
CG-2014-HD478533-41888,HD-478533,15,0.0,1,2
CA-2012-MH17455140-41100,MH-174551406,49,0.0,23,3
CA-2015-MH17455140-42284,MH-174551402,19,0.2,1,2
MO-2012-LL684086-41143,LL-684086,23,0.0,5,2
CA-2013-MH17455140-41370,MH-174551408,47,0.2,16,2
ES-2015-MH1744048-42069,MH-1744048,49,0.5,-16,2
ID-2012-MC17845130-41215,MC-17845130,47,0.47,-5,2
IN-2015-MM180557-42343,MM-180557,60,0.1,15,2
IS-2013-MY829563-41460,MY-829563,13,0.0,6,2
ID-2012-PL18925102-41030,PL-18925102,24,0.45,-11,2
IV-2012-SM1032029-41178,SM-1032029,29,0.0,11,2
CA-2012-MH17455140-41100,MH-174551406,18,0.2,6,2
IN-2015-SC20380144-42025,SC-20380144,34,0.17,11,2
CA-2015-MH17455140-42199,MH-174551406,39,0.4,-7,1
ID-2014-SW207557-41977,SW-207557,44,0.1,-2,2
ES-2015-TZ2158048-42082,TZ-2158048,30,0.0,13,2
CA-2013-MP17470140-41559,MP-174701406,899,0.2,112,314
IZ-2013-VG1180561-41437,VG-1180561,103,0.0,38,2
MX-2015-AI1085539-42161,AI-1085539,14,0.0,2,2
MX-2015-MH1744031-42045,MH-1744031,47,0.0,15,2
MX-2012-NS18505101-41072,NS-18505101,36,0.4,1,2
MX-2015-RB1936018-42142,RB-1936018,35,0.0,3,2
MX-2014-AJ1078082-41752,AJ-1078082,17,0.0,2,2
MX-2012-RH1949531-41212,RH-1949531,49,0.0,6,2
US-2014-MG1814555-41895,MG-1814555,28,0.4,-2,2
US-2014-AH102105-41709,AH-102105,16,0.7,-35,2
MX-2014-LH1675082-41906,LH-1675082,29,0.0,14,2
MX-2013-CL1256518-41438,CL-1256518,43,0.0,20,2
MX-2014-SC2002031-41712,SC-2002031,54,0.0,24,2
CA-2013-MP17470140-41559,MP-174701406,626,0.2,46,160
IR-2013-AJ79560-41431,AJ-79560,20,0.0,9,2
CA-2012-MP17470140-40997,MP-174701402,251,0.2,88,94
CA-2012-MP17470140-40997,MP-174701402,127,0.3,-9,53
ES-2015-BW11110139-42031,BW-11110139,37,0.1,4,2
ES-2012-BF1117096-41154,BF-1117096,92,0.0,11,2
ID-2015-BM1165092-42213,BM-1165092,12,0.4,-5,2
TU-2015-CS2355134-42101,CS-2355134,18,0.6,-13,2
CA-2012-MP17470140-40997,MP-174701402,335,0.2,113,45
IN-2015-CY127457-42167,CY-127457,62,0.0,18,2
ID-2014-DC1285027-41774,DC-1285027,45,0.5,-42,2
CA-2012-MP17470140-41229,MP-174701402,479,0.0,81,38
ID-2014-EB1397559-41919,EB-1397559,44,0.47,-11,2
TU-2014-GZ4470134-41863,GZ-4470134,34,0.6,-50,2
ES-2015-HM1486045-42365,HM-1486045,26,0.0,1,2
IR-2012-IL510060-41068,IL-510060,38,0.0,19,2
IN-2012-JF1519011-41189,JF-1519011,84,0.0,16,2
ID-2012-JM1526597-41019,JM-1526597,68,0.5,-12,2
IV-2014-JB540029-41651,JB-540029,51,0.0,1,2
TZ-2014-JJ5760129-41878,JJ-5760129,13,0.0,3,2
CA-2013-MP17470140-41559,MP-174701406,71,0.0,20,18
ES-2013-MY1738045-41430,MY-1738045,35,0.0,8,2
IT-2014-MC1742591-41928,MC-1742591,85,0.5,-15,2
IN-2014-MC1742527-41653,MC-1742527,24,0.0,2,2
IR-2014-MZ751560-41853,MZ-751560,19,0.0,1,2
ES-2014-MS1771045-41776,MS-1771045,40,0.0,6,2
CA-2013-MP17470140-41559,MP-174701406,51,0.0,24,13
CA-2013-MP17470140-41453,MP-174701408,140,0.0,42,10
ES-2012-SR2042564-41220,SR-2042564,42,0.0,16,2
CA-2013-MP17470140-41559,MP-174701406,19,0.0,6,8
IN-2013-TC211457-41286,TC-211457,58,0.1,11,2
CA-2013-MP17470140-41453,MP-174701408,119,0.0,54,7
US-2013-HW1493536-41430,HW-1493536,21,0.2,-1,2
MX-2015-KC1625518-42281,KC-1625518,70,0.0,33,2
US-2014-MA1756055-41949,MA-1756055,163,0.4,-95,2
MX-2014-LC1687093-41802,LC-1687093,33,0.0,7,2
MX-2014-JM1525031-41815,JM-1525031,24,0.0,3,2
MX-2012-TT2146055-41213,TT-2146055,33,0.4,4,2
MX-2012-MM1805531-40978,MM-1805531,43,0.0,16,2
MX-2014-BC1112528-42001,BC-1112528,96,0.0,3,2
MX-2012-CA1196582-41010,CA-1196582,38,0.0,17,2
MX-2015-EM1382531-42134,EM-1382531,173,0.002,48,2
MX-2012-MM1792093-41206,MM-1792093,25,0.0,1,2
ID-2015-AB1001559-42178,AB-1001559,50,0.47,2,2
CA-2014-MP17470140-41650,MP-174701406,54,0.2,8,6
IN-2015-BM111407-42227,BM-111407,37,0.1,14,2
IT-2015-CK1220564-42243,CK-1220564,148,0.0,51,2
ID-2013-CR1258097-41425,CR-1258097,17,0.5,-1,2
KE-2013-CD279069-41501,CD-279069,20,0.0,2,2
IN-2015-EM1381058-42018,EM-1381058,33,0.0,5,2
BO-2012-ES402013-41147,ES-402013,88,0.0,7,2
ES-2013-EH1412548-41524,EH-1412548,44,0.1,11,2
US-2014-EB1417018-41901,EB-1417018,71,0.6,-100,2
ES-2013-GB1457564-41544,GB-1457564,47,0.0,17,2
IN-2013-GD145907-41392,GD-145907,38,0.1,16,2
CA-2013-MP17470140-41611,MP-174701406,10,0.2,3,1
ID-2015-HA1490592-42287,HA-1490592,31,0.6,-32,2
IN-2012-HZ1495078-41130,HZ-1495078,50,0.0,15,2
ID-2015-IG150857-42348,IG-150857,18,0.4,-7,2
CA-2012-MP17470140-41063,MP-174701406,16,0.2,5,1
ID-2013-JE1571559-41310,JE-1571559,71,0.17,-8,2
RS-2012-JK5730108-41150,JK-5730108,18,0.0,2,2
ID-2015-JC1577592-42334,JC-1577592,60,0.4,-5,2
MX-2014-JH1582039-41927,JH-1582039,58,0.0,16,2
SA-2013-JP6135110-41439,JP-6135110,40,0.0,18,2
IN-2015-KF162857-42115,KF-162857,50,0.1,15,2
PL-2015-LB6735103-42214,LB-6735103,22,0.0,1,2
IT-2015-LS1694545-42180,LS-1694545,39,0.5,-11,2
PL-2015-MZ7515103-42291,MZ-7515103,25,0.0,1,2
CA-2015-MV17485140-42333,MV-174851404,415,0.2,-41,43
CA-2015-MV17485140-42042,MV-174851408,359,0.0,79,25
ES-2014-NM1844545-41885,NM-1844545,26,0.0,10,2
ES-2015-NS1850562-42094,NS-1850562,53,0.5,-53,2
AG-2013-RB95703-41278,RB-95703,33,0.0,0,2
ID-2012-RD1990092-41163,RD-1990092,28,0.4,-6,2
ID-2013-SS201401-41624,SS-201401,110,0.0,1,2
US-2015-SU20665143-42335,SU-20665143,43,0.4,0,2
IN-2014-SR2074059-41810,SR-2074059,30,0.47,-8,2
CA-2013-MV17485140-41450,MV-174851402,75,0.6,-20,22
IN-2015-TC21475130-42131,TC-21475130,36,0.27,6,2
ID-2014-VW217757-41908,VW-217757,34,0.4,5,2
MX-2015-SB2018518-42245,SB-2018518,48,0.0,6,2
MX-2014-CP1234036-41895,CP-1234036,61,0.2,17,2
MX-2013-EB1397518-41446,EB-1397518,43,0.0,16,2
MX-2015-AR1040593-42225,AR-1040593,27,0.0,7,2
US-2012-DK1298536-40991,DK-1298536,13,0.5,-5,2
MX-2015-GB1453039-42075,GB-1453039,44,0.0,3,2
US-2014-JC1538582-41885,JC-1538582,77,0.2,-2,2
MX-2014-AB1015082-41980,AB-1015082,26,0.0,12,2
MX-2013-CR1262551-41510,CR-1262551,26,0.0,0,2
IN-2014-AA1064511-41903,AA-1064511,42,0.0,5,2
CA-2015-MV17485140-42088,MV-174851406,271,0.1,60,19
MO-2014-BT139586-41731,BT-139586,16,0.0,5,2
IN-2015-BE11410144-42200,BE-11410144,70,0.17,1,2
NI-2012-BD150095-41268,BD-150095,14,0.7,-16,2
ZA-2013-BB1545146-41514,BB-1545146,15,0.0,0,2
ES-2013-BT11680139-41335,BT-11680139,126,0.5,-40,2
CA-2013-MV17485140-41360,MV-174851404,83,0.0,3,11
AG-2015-DS31803-42046,DS-31803,25,0.0,6,2
ES-2012-DM13345120-41262,DM-13345120,42,0.0,13,2
NI-2015-DW358595-42173,DW-358595,30,0.7,-57,2
ZA-2013-DN3690147-41429,DN-3690147,15,0.7,-15,2
MA-2014-EM409577-41781,EM-409577,59,0.0,21,2
IN-2014-FG1426058-41747,FG-1426058,34,0.0,9,2
ES-2012-GH14410139-41138,GH-14410139,25,0.1,9,2
IN-2015-GM144551-42217,GM-144551,45,0.0,2,2
MX-2013-GH1448582-41415,GH-1448582,31,0.0,4,2
CA-2013-MV17485140-41450,MV-174851402,47,0.2,16,9
CA-2014-MV17485140-41888,MV-174851406,192,0.0,92,9
CA-2014-MV17485140-41725,MV-174851404,17,0.0,8,5
CA-2014-MV17485140-41725,MV-174851404,17,0.2,5,2
ID-2015-LS1720059-42354,LS-1720059,24,0.47,-7,2
NI-2014-MC742595-41873,MC-742595,71,0.7,-93,2
IN-2013-MM17920102-41471,MM-17920102,53,0.25,11,2
CA-2012-MV17485140-40929,MV-174851404,19,0.0,9,1
IT-2013-NF1847591-41452,NF-1847591,14,0.5,-11,2
ES-2014-PO1885048-41898,PO-1885048,43,0.0,2,2
IN-2012-PW19030130-41261,PW-19030130,38,0.47,-13,2
IN-2015-RB1936027-42116,RB-1936027,31,0.0,2,2
ID-2014-RD197207-41776,RD-197207,24,0.1,4,2
NI-2013-SG1008095-41590,SG-1008095,24,0.7,-16,2
CA-2015-MV17485140-42342,MV-174851402,13,0.6,-14,1
SA-2013-SC10260110-41451,SC-10260110,40,0.0,19,2
IN-2015-SR20425118-42188,SR-20425118,21,0.5,-4,2
IN-2013-SD2048527-41615,SD-2048527,26,0.5,-2,2
IN-2014-SD2048559-41894,SD-2048559,44,0.17,17,2
MX-2014-SN2056055-41887,SN-2056055,132,0.4,-4,2
MX-2014-CR1282018-41807,CR-1282018,12,0.0,5,2
US-2013-FO14305143-41474,FO-14305143,48,0.4,-14,2
MX-2015-DC1328536-42136,DC-1328536,51,0.2,1,2
MX-2015-NG1843082-42290,NG-1843082,35,0.0,17,2
MX-2013-CV1280528-41431,CV-1280528,84,0.0,35,2
US-2014-PO1919598-42000,PO-1919598,19,0.4,-1,2
MX-2014-CS11860143-41913,CS-11860143,14,0.4,2,2
ID-2015-BD11620102-42232,BD-11620102,38,0.45,-12,2
IN-2015-CM12160102-42053,CM-12160102,11,0.45,-6,2
NI-2015-CV229595-42259,CV-229595,26,0.7,-62,2
RO-2013-CS2400107-41542,CS-2400107,48,0.0,12,2
ES-2013-CL12700139-41468,CL-12700139,24,0.0,0,2
ES-2015-Dl13600139-42151,Dl-13600139,27,0.0,1,2
ES-2012-EB1370548-41170,EB-1370548,71,0.0,1,2
TU-2015-JD5895134-42367,JD-5895134,9,0.6,-12,2
CA-2012-MV17485140-40929,MV-174851404,19,0.0,5,1
ID-2015-KF1628559-42321,KF-1628559,18,0.47,-7,2
IN-2014-LP170807-41817,LP-170807,58,0.4,-4,2
US-2012-LO1717082-41077,LO-1717082,15,0.0,6,2
